"Timestamp","RuleTitle","Level","Computer","Channel","EventID","MitreTactics","MitreTags","OtherTags","RecordID","Details","ExtraFieldInfo","RuleFile","RuleID","EvtxFile"
"2026-01-14T12:10:43.634069Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312404,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:11:06.912329Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312406,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:11:11.391647Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312408,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:11:27.355218Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312410,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:11:52.222527Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312412,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:12:01.951033Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312414,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:12:05.421933Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312416,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:12:10.492175Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312418,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:13:17.571894Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312420,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:13:22.925201Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312422,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:13:38.424806Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312424,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:14:22.225550Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312426,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:14:41.926231Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312428,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:14:51.398564Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312430,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:15:36.117025Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312432,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:15:55.529587Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312434,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:16:04.900827Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312436,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:16:15.664779Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312438,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:17:25.862780Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312440,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:17:29.416529Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312442,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:18:20.299484Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312444,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:18:29.630486Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312446,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:18:31.407516Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312448,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:18:46.455775Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312450,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:19:03.418102Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312452,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:19:08.824370Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312454,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:19:23.283279Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312456,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:19:48.379087Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312458,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:20:06.676944Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312460,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:20:37.489751Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312462,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:21:28.719884Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312464,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:22:11.423955Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312466,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:22:11.466747Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312468,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:22:46.321271Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312470,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:22:48.156343Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312472,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:22:52.659093Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312474,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:23:12.515798Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312476,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:23:45.386374Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312478,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:24:03.267720Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312480,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:24:15.477252Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312482,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:25:19.422788Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312484,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:25:24.309917Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312486,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:25:45.656657Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312488,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:25:48.140016Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312490,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:25:51.430720Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312492,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:26:45.351777Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312494,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:26:49.493327Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312496,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:28:03.644028Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312498,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:28:26.474682Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312500,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
"2026-01-14T12:28:48.058387Z","NTLM Logon","low","SQLSERVER.Mills.local","NTLM",8002,"Evas ¦ LatMov","T1550.002","",312502,"CallerPID: 4 ¦ ClientDomainName: MILLSINC ¦ ClientLUID: 0x3e7 ¦ ClientUserName: SQLSERVER$ ¦ MechanismOID: 1.3.6.1.4.1.311.2.2.10 ¦ ProcessName:","-","win_susp_ntlm_auth.yml","c043d322-c767-faa8-92d4-381dcc35cab3","/home/nevermore/cases/intake/evtx/Logs/Microsoft-Windows-NTLM%254Operational.evtx"
